politician_name,revision_id
Abdirahman Haji Aden Ibbi,1223694493
Ali Yusuf Hosh,1235398629
Hanifa Mohamed Ibrahim,1233626945
Hassan Nur Elmi,1229588066
Ibrahim Artan Ismail,1243243246
Mohamed Ali Hassan,1158685492
Mohamed Sheikh Ismail,1009328790
Sadak Omar Hassan,1218256927
Yusuf Ahmed Hagar Dabageed,1188398539
Zakaria Mohamed Haji-Abdi,1205851984
Abdihakim Luqman,1236505010
Abdihamid Sheikh Abdisalam Isse,1211653922
Abdirahman Janaqow,1202660894
Abdirizak Jurile,1220585287
Ahmed Sheikh Jama,1241971490
Bashir Mohamed Jama,1236987408
Farah Ali Jama,1217078017
Mohammed Awale Liban,1251008544
Muna Khalif,1240386667
Yusuf Mohamed Ismail,1217119391
Abdinur Sheikh Mohamed,1048396818
Abdullahi Mohamed Nur,1249185426
Gobsan Muhumed,1243657457
Haji Ibrahim Nur,1089443067
Hassan Moalim,1223156433
Maslah Mohammed Siad Barre,1246397242
Mohamed Ahmed Sheikh Ali,1226025037
Mohamed Ali Nur,1173362453
Mohamud Sayid Aden,1244503224
Abdilqadir Ali Omar,1249795421
Abdirahman Dahir Osman,975462878
Abdulkadir Sheikh Sakhawudeen,1249819962
Aden Saran-Sor,919377968
Daud Mohamed Omar,1238075905
Djama Rabile Ghod,1185856641
Mohamed Adan Saqadhi,1214578040
Mustafa Mohammed Omar,1246360389
Said Mohamed Rage,1220698202
Yusuf Osman Samatar,1180587249
Abdilahi Husein Iman Darawal,1171760173
Abdirahim Ali Ismail,1189471410
Ali Sheegow,1175813709
Deeq Sulaiman Yusuf,977166270
Hawo Tako,1244646660
Khalif Mumin Tohow,1171423321
Mohamed Yusuf Abdirahman,1056374599
Mohamud Siraji,1232856605
Omar Ismail Waberi,1250970128
Said Hassan Shire,1191019702
Abdiaziz Hussein Hassan,1050666572
Abdikarim Adan Haji Diriye,1211158919
Abdullahi Abdi Omar,1167729311
Ahmed Aw Dahir,1062918876
Ahmed Mohamed Gulaid,1250852543
Buurmadow,1249135870
Dayib Gurey,1230707703
Mohamed Abdi Dhinbil,1186067971
Mohammed Ahmed Alin,1163226753
Suleiman Hassan Haddi,1080321751
Abdiqani Mohamoud Jidhe,1249819942
Bongani Baloyi,1244353459
Dulton Adams,1159756311
Faysal Ali Warabe,1245565775
Hersi Ali Haji Hassan,1246274637
Ismail Haji Nour,1243384984
Jibrell Ali Salad,1086444472
Mohamed Hussein Jama,1187600994
Nafisat Yusuf Mohammed,1013484175
Osman Saleban Jama,1073933365
Badih Chaaban,1227519178
Bongani Bongo,1241954393
Cathy Dlamini,1235566176
Christiaan Frederik Beyers,1246853229
David Dichaba,1174702820
Japie Basson,1216786719
Marshall Campbell,1245674826
Shaun Byneveldt,1226295703
Benjamin Greenacre,1246187242
Danie Hough,1139511588
Davidson Don Tengo Jabavu,1186373019
Elijah Mdolomba,1157964376
Henry Charles Hull,1249976624
Jennifer Ferguson,1217966345
Nhlanhla Lux,1210051518
Owen Horwood,1219703595
Stephanus Jacobus du Toit,1250244949
Christina Jasson,1247391424
Cornelis Jacobus Langenhoven,1244010267
Dawid Kruiper,1249791603
Joel Krige,1228754883
Johannes Christoffel Krogh,1184919356
John William Jagger,1164884865
Lindiwe Mabuza,1242817853
Louis le Grange,1236638243
Makhosi Khoza,1247585467
Maruping Lekwene,1233190748
Bandile Masuku,1209123522
Elizabeth Mafekeng,1247393179
Geoff Makhubo,1225679410
Khayelihle Mathaba,1084880305
Mabel Malherbe,1246187297
Mmusi Maimane,1241103024
Neo Maneng,1233538182
Qaqambile Matanzima,1244192469
Thabo Mbeki,1249110529
Themba Maseko,1246257695
Clarence Mini,1247395705
David Mkhwanazi,1247715431
Graham McIntosh,1229441400
Jan Meyer,1236955214
John Moodey,1229524202
Khethiwe Moeketsi,1241959402
Ntombi Mekgwe,1229205346
Silas Molema,1087407617
Wilton Mkwayi,1247400130
Zwakele Mncwango,1244193047
Bongani Msomi,1168741905
Dali Mpofu,1244979306
Frederick Moor,1161587837
Jay Naidoo,1250478359
Mandla Nkomfe,1146001817
Mpumi Mpofu,1217400914
Prema Naidoo,1247392973
Sankie Mthembi-Mahanyele,1247392190
Sister Bernard Ncube,1247392980
Viola Motsumi,1233386142
Amichand Rajbansi,1246417697
Helen Sauls-August,1244192570
Penny Penny,1242734407
Pieter Gysbert Noodt,975860917
Rebecca Phaladi-Digamela,1135223262
Sibongile Nkomo,1158222491
Stafford Parker,1228912274
Thami Ntuli,1247658777
Zamani Saul,1212693522
Archie Sibeko,1182859312
Edward Philip Solomon,1232021267
Floyd Shivambu,1246002695
Letitia Sibeko,1247394828
Max Sonnenberg,1219861485
Michael Tellinger,1177406709
Richard Stuttaford,1233145063
Thulasizwe Thomo,1242055258
Walter Stanford,1236955401
Alan Winde,1235103533
An Kyung-duk,1215785399
Andries Waterboer,1231371989
Bae Deok-kwang,1210762609
Cha Myong-jin,1248053978
Chang Jung-sook,1211885011
Cho Jeong-sik,1248055796
Moses Twebe,1084874768
Nicolaas Waterboer,1215486445
Choi Bae-geun,1248055386
Choi Gyung-hwan,1211890387
Choi Hye-young,1248055430
Choi Jong-won,1243716877
Choi Sae-hwang,1170460727
Chun Yung-woo,1211894746
Chung Woon-chun,1248054380
Ha Tae-keung,1242619974
Han Sun-kyo,1248054350
Hong Moon-jong,1228163146
Hwang Young-cheul,1212684775
Hwangbo Seung-hee,1248060797
Jang Kyung-tae,1248060371
Jang Sung-min,1248053120
Jang Tae-wan,1248685977
Jee Man-won,1214758329
Jeon Kwang-hoon,1251039331
Jeong Seung-hwa,1249809187
Kang Yong-suk,1211216893
Kim Choong-soo,1210984562
Kim Hyung-shik,1248054490
Kim Jong-hoe,1248054399
Kim Joon-kyo,1248054262
Kim Nam-kuk,1248055448
Kim Woong,1248060762
Koo Yun-cheol,1212159657
Kook Jong-nam,1228800740
Kwak Sang-hoon,1245683465
Kweon Seong-dong,1219159232
Lee Baek-yun,1212261224
Lee Cha-su,1212685987
Yun-Tae Kim,1210823326
Lee In-je,1248052580
Lee Jung-woo,1212529450
Lee Keun-shik,1248055313
Lee Sang-kyu,1212686631
Lee Tae-bok,1238348498
Min Jong-gi,1242905318
Moon Sung-keun,1241282811
Noh Hyeong-ouk,1212687617
Oh Gi-hyoung,1248063346
Oh Shin-hwan,1215046755
Pak Tongjin,1209936561
Park Jong-sun,1203429219
Park Kwang-on,1248053988
Park Myung-keun,1212688343
Seonu Hwi,1235438354
Shin Jeong-yil,1227149477
Shin Seong-il,1234392094
Song Ja,1210545243
Song Ki-seok,1248053538
Song Young-jin,1197352077
Won Sehun,1218114176
Woo Hee-jong,1248055379
Yeo Sang-kyoo,1248054287
Yun Chi-chang,1214785611
Yun Hee-suk,1248060366
Yun Il-seon,1221352139
Alfred Futiyo Karaba,1225251895
Anisia Achieng,1223223050
Augustino Kiri Gwolo,1229325134
Elizabeth Acuei Yol,1219648005
Jacob Aligo,1178261933
Mayol Kur Akuei,1213647572
Michael Lado Allah-Jabu,1215107662
Wol Akec Akol,1093916563
Yun So-ha,1214500724
Abraham Makoi Bol,1187621034
Bona Malwal,1235651454
Cirino Hiteng Ofuho,1173314826
Deng Deng Akuei,1175265686
Joseph Bakosoro,1189798127
Joseph Bol Chan,1195579149
Paul Malong Awan,1233385951
Peter Cirillo,1233240748
Tito Biel,1055829953
William Deng Nhial,1229366536
Aldo Deng,1238472619
George Echom,1119848234
Isaac Cleto Hassan,1235672248
Jacob Kuwinsuk Gale,1108503934
John Malish Dujuk,1146507746
Joseph Garang,1119716991
Naphtali Hassan Gale,1233313021
Ronald Ruai Deng,919609685
Sarah Cleto Hassan,1220786528
Teker Riek Dong,918811425
Abudhok Ayang Kur,1167584381
Alex Latio Elia,1219357849
Baba Medan Konya,919549108
George Kongor Arop,1249045192
Jieng Council of Elders,1234296589
Joseph Lual Acuil,1063289231
Luigi Adwok,1171543658
Martin Elia Lomuro,1159039404
Moro Isaac Jenesio,1218075053
Natisio Loluke,1133325629
Abraham Gum Makuach,1225529087
Africano Mande,1249472514
Juma Ali Malou,1185968456
Mabior Garang De-Mabior,1250608232
Madang Majok,930031820
Manasseh Magok,1217520697
Moses Kacoul Machar,1151274280
Rin Tuec,1192898844
Simon Mijok Majak,1250096002
Zakaria Matur Makuer,1193125145
Afikaano Monday,919576350
Ajonye Perpetua,1242434443
Bona Panek,919581650
Elias Waya Nyipuoc,960248404
James Ajongo Mawut,1247863771
Joseph Monytuil,1133136974
Mary Mawai,1202620554
Paulino Lukudu Obede,1243801134
Paulino Matip Nhial,1227687707
Peter Mayen,1224366785
Augustino Jadalla Wani,1222765171
Dier Tong Ngor,1236112844
Elias Nyamlell Wako,1244019887
James Tor Monybuny,1177484677
Juma Saeed Worju,1250095994
Patrick Raphael,1219647987
Puot Kang Chol,1216135728
Simon Kun Puoch,1226454859
Siricio Iro Wani,1215348942
Tong Akeen Ngor,1229088378
Alonso III Fonseca,1250930129
Domingo de Acassuso,1244200942
Justin Yak,1241604463
Patrick Zamoi,1162680534
Alberto Aznar,1239244515
Alfonso Ardura,1239244518
Buenaventura Carlos Aribau,1241430575
Mario Arana,1248345511
Vicente Bacallar,1157092874
Alberto Bosch y Fustegueras,1222273738
Blas Camacho,1101437075
Gaspar de Borja y Velasco,1249278053
Juan Antonio Bolea,1100828029
Miguel Barroso Ayats,1199053571
Octavio Cuartero Cifuentes,1225783850
Carles Duarte i Montserrat,1198285042
Carlos Fabra Carreras,1239574422
Gaspar de Espinosa,1236908465
Juan de Escobedo,1230344651
Antonio Flores de Lemus,1069012803
Chato Galante,1226438941
Guillermo Galeote,1150269450
Josep Fornas,1100828052
Juan Carlos Guerra Zunzunegui,1104380457
Mar Garcia,1246159813
Blas Infante,1232417015
Erasmo Janer Gironella,1221936125
Hernando de Lerma,1212104966
Pedro de Herrera,1059696308
Bernardino de Mendoza,1245653702
Juli Marial Tey,1182696836
Marquis of Amboage,1220853317
Guillermo Morphy,1228639807
Juan Everardo Nithard,1245200718
Luis Minguela,1164369400
Pablo de Olavide,1158835762
Pere Navarro Olivella,1177249853
Rafael Molera,1248365842
Trinitat Neras i Plaja,1228644300
Berenguer de Palou II,1186657248
Juan Pacheco,1243332699
Juan Palarea Blanes,1241607000
Domingo Ram y Lanaja,1240004197
Galceran de Requesens y Santa Coloma,800277980
Julio Ruiz de Alda,1245604174
Luis Gabriel Portillo,1245598382
Luis de Requesens y Relat,1231552001
Manuel Pizarro Moreno,1242934173
Rafael del Riego,1221860007
Alfonso Rus,1209070934
Gabriel von Salamanca-Ortenburg,1248329683
Sampiro,1181106953
Alberto Zarraoa,1243871603
Arantza Urkaregi,1237941525
Mauro Varela,1161077572
Pedro Vives,1223572479
Somawansa Amarasinghe,1243073099
A. J. R. de Soysa,1187003494
Albert L. De Alwis Seneviratne,1185717129
Chanaka Amaratunga,1241483000
Cissy Cooray,1219814539
David Dharmakeerthi,1228230937
Evelyn de Soysa,1219815222
Kumari Balasuriya,1231601129
Shirley Corea,1248778602
Simon Casie Chetty,1179725774
W. E. Boteju,1249868654
B. H. Dunuwille,1165315563
C. H. Z. Fernando,1247700741
C. T. Grero,1165316159
Dhamma Dissanayake,1249711541
J. C. Dias Bandaranaike,1203311671
Niluka Ekanayake,1249650915
Sam Peter Christopher Fernando,1179726139
Saman Piyasiri Fernando,1222339547
William Ellawala,1225851585
William Gopallawa,1247954900
Dayan Jayatilleka,1245069718
Deepthi Kumara Gunarathne,1183509148
Herbert Eric Jansz,1165315225
Layard Jayasundera,1165316191
M. P. Jayasinghe,1165316210
Peshala Jayarathne,1239991644
Prasanna Gunawardena,1165316165
Ranil Jayawardena,1247270745
S. N. W. Hulugalle,1165316163
Stanley Kalpage,1242818277
Asoka Karunaratne,1229954743
Craig Ondarchie,1230349981
Hermann Albert Loos,1245891070
James Peter Obeyesekere I,1179726399
Kulasiri Kumarage,1191466959
Nagananda Kodituwakku,1238953988
Neville Kanakaratna,1242818283
Solomon Christoffel Obeyesekere,1182990163
Theodore Barcroft L. Moonemalle,1247654120
Gotabaya Rajapaksa,1250415824
J. G. Philipsz Panditaratne,1184818193
James Peiris,1241519028
Jude Perera,1240127199
M. V. P. Peiris,1242818794
Marshal Perera,1165316488
P. B. Dissanayake,1165316456
Rishi Senthil Raj,1222315999
Sujatha Paramanathan,1247649621
Tikiri Bandara Panabokke I,1190525825
Allan Morley Spaar,1249461630
Chandradasa Wijesinghe,1187003994
Nalini Weerawanni,1239993755
O. C. Tillekeratne,1219817745
Prasanna Shamal Senarath,1219818027
Stanley Tillekeratne,1227894711
Tamil Progressive Alliance,1247900823
Vijitha Rohana,1240463277
Wilfred Martin Rajapakse,1179726523
Abdel Fattah al-Maghrabi,1215349032
Abdel Halim Mohamed,1249045451
Adil Abdel Aati,1234479270
Ahmad Muhammad Salih,1250277094
Ahmed Mohammed Yassin,1215886938
Ali wad Hilu,1174316394
Gerard Wijeyekoon,1190484705
Mirghani Alnasri,1232037123
Rohana Wijeweera,1249738578
Sirimal Wijesinghe,1213943792
Ahmed Diraige,1184800375
Bishop Philip Abbas Ghaboush,1185627983
Dardiri Mohammed Osman,1250649898
Daud Bolad,1159405029
El-Shafie Ahmed el-Sheikh,1234479341
Ibrahim Balandiya,1249045163
Samuel Aru Bol,1240695162
Tahani Abdalla Attia Gasmalla,1231858620
Zakaria Chol Gideon Gakmar,1142883735
Amin Mekki Medani,1245331928
Jarvis Yak,1212603232
Khader Hamad,1220926150
Khalil Ibrahim,1219271670
Osman Kebir,1249045186
Saeed Madibo,1235398863
Shartai Jaafar Abdel Hakam,1131930191
Abdallahi ibn Muhammad,1193384074
Abdul-Hamid Musa Kasha,1249045206
Jimmy Lemi Milla,1249045200
Mohamed El-Amin Ahmed El-Tom,1242269376
Mohamed al-Baghir Ahmed,1242385930
Mubarak Shaddad,1250587596
Muhammad Nadi Pasha,1249283227
Muhammad al-Mahdi al-Majdhub,1250822085
Al-Haj Adam Youssef,1249045222
Eliaba James Surur,1158776779
Omer al-Qarray,1170837054
Salih Mahmoud Osman,1182025504
Santino Deng Teng,1175191970
Simon Makwac Mayen,1142717629
Theophilus Ochang,1136437490
Thuli Dladla,1213531431
Yusuf al-Ajab,1082923942
Ben Nsibandze,1221995741
Charles Myeza,1151802964
Mduduzi Bacede Mabuza,1240717930
Mgwagwa Gamedze,1190520305
Njabulo Mabuza,1144736013
Paul Dlamini,1224038773
Pholile Shakantu,1238876241
Prince Sozisa Dlamini,1195787180
Russell Dlamini,1246199578
Themba Masuku,1248422415
Abraham Brodersson,1225361777
Axel Brusewitz,1246686913
Bengt Snivil,1249342849
Birger Brosa,1250936688
Birger Jarl,1250942164
Johan Ludvig Boye,1241170462
Leila Ali Elmi,1248971122
Petrus Olai Dalekarlus,1133261700
Rudolf Fredrik Berg,1235493370
Christoffer Dulny,1241866380
Evelina Hahne,1206235608
Folke the Fat,1249341037
Greger Helin,1196282520
Hans Reinhold von Fersen,1234257793
Hemming Gadh,1191848807
Klas Eklund,1229156274
Nils Elowsson,1178838433
Albrecht Elof Ihre,1240184590
Carl P. Herslow,1167414427
Gustav Kasselstrand,1248633458
Holmger Knutsson,1022950956
Ida Karkiainen,1229897409
Johan Gustaf Helin,1196284420
Karl the Deaf,1250936525
Mats Kettilmundsson,1220804432
Per Klarberg,1217619914
Eskil Magnusson,1249348846
Henrik Landerholm,1250601426
Omar Mustafa,1209453058
Peeter Luksep,1246219825
Stig Malm,1191857507
Sture Korpi,1245846292
Ture Malmgren,1250773402
Yvonne Lindholm,1222574845
Carl Fredrik Pechlin,1174570277
Carl Piper,1234258396
Filip Julius Bernhard von Platen,1179825961
Gabriel Gustafsson Oxenstierna,1191855968
Nils Reuterholm,1171229279
Qristina Ribohn,1251056410
Reto Nause,1243764649
Sven-Olle Olsson,1214971665
Tomas Polus,1192131280
Vera Oredsson,1248269143
Adolf Ludvig Stierneld,1231611546
Erik Sparre,1250546396
Karl Gustaf Scherman,1149882720
Oliver Rosengren,1230606371
Per Sefastsson,1249534409
Arthur Bally,1223344313
August Tamm,1245846939
Bertil Zachrisson,1242494191
Fredrik Vejdeland,1248630285
Gustaf af Wetterstedt,1245847744
Jessica Thunander,1248954135
Peter Sunde,1250789363
Robert Macfie Thorburn,1240718396
Achille Casanova,1153207621
Conradin Cramer,1244057987
Denis de la Reussille,1179851210
Franz Josef Bucher,1231998192
Gallus Jacob Baumgartner,1218642069
Jacqueline Berenstein-Wavre,1227596158
Niklaus Dachselhofer,1244058682
Thomas Burgherr,1244066206
Toni Bortoluzzi,1244053937
Annina von Falkenstein,1244057999
Hans Fehr,1241393677
Johann Rudolf Faesch,1244057992
Josef Dittli,1244066634
Laurence Fehlmann Rielle,1244066109
Patricia von Falkenstein,1244066170
Peter Falck,1243369901
Ruggero Dollfus,1249454578
Sigmund von Erlach,1244058763
Benjamin Giezendanner,1251113688
Ersilia Fossati,1244055920
Hans-Ulrich Bigler,1244058553
Jean-Pierre Grin-Hofmann,1250258940
Lars Guggisberg,1244066096
Martin Haab,1244066124
Nils Fiechter,1230781988
Petermann von Gundoldingen,1234455075
Samuel Frey,1245557114
Urs Glutz von Blotzheim,1166283068
Georg Friedrich Heilmann,1234879513
Jakob Stark,1244058343
Karl Otto Hunziker,1133272037
Thomas Helbling,1237220384
Thomas Knutti,1244066213
Georgie Lamon,1226360681
Hubert Lauper,1244054758
Jakob Meyer zum Hasen,1244058039
Kris Vietze,1244066080
Simon Michel,1244066188
Ursula Mauch,1195570688
Estelle Revaz,1246437002
Gebhard Rohner,1244056151
Giovanni Orelli,1202694805
Ital Reding the Elder,1215773663
Jules Repond,1208465181
Ludwig Pfyffer,1240133847
Paul Rechsteiner,1250258921
Peter Ochs,1244058842
Rudolf Rechsteiner,1223078631
Alfred Emanuel Sarasin,1193089312
Farah Rumy,1244066021
Gregor Rutz,1244066056
Jacob Schmidheiny,1240270170
Josef Scherrer,1187270565
Peter-Josef Schallberger,1022570699
Sergio Salvioni,1220215459
Eric Weber,1244701618
Nicola Siegrist,1241393904
Niklaus Friedrich von Steiger,1226367351
Paul Usteri,1249591574
Silvia Steiner,1244496245
Vreni Spoerry,1249598755
Vroni Thalmann-Bieri,1244066243
Adil Arslan,1221969287
Andrea Zryd,1244065975
Ayyash Al-Haj,1237147110
Johann Rudolf Wettstein,1243370481
Louis Wyrsch,1244812259
Mohammed Akkad,1212170538
Sebastian Peregrin Zwyer,1234453204
Sultan al-Atrash,1249371663
Theodor Ab Yberg,1162340000
Ursula Zybach,1244066228
Abd al-Razzaq al-Dandashi,1063356756
Abdul Qader Barmada,1207792124
Ahmad Diyab,1221200569
Amir al-Dandal,1119046699
Ghias Barakat,1194543288
Ibrahim Biro,1143751897
Subhi Bey Barakat,1249443896
Tawfiq Bay,1219730900
Yusuf Franko Coussa,1217309774
Abdul-Aziz al-Khair,1250373499
Edmond Al-Homsi,1160959602
Hisham Marwah,1190361034
Ihsan Al Jabri,1234945394
Jihad Makdissi,1152065786
Kamal al-Qassab,1178981048
Kamil Pasha al-Qudsi,1179052230
Louay Hussein,1218353001
Mohammad Jumah,1031226079
Sami al-Jundi,1198776886
Antun Maqdisi,1012298345
Fayez al-Khoury,1225987131
Mahmoud Ahmad Marei,1230265066
Muhammad Talab Hilal,1177246555
Mustafa al-Mousa,1232328719
Nasim al-Safarjalani,1170899887
Shukri al-Quwatli,1249646378
Chiu Feng-chia,1235021705
Huang Chaoqin,1224455287
Jay N. Shih,1191671988
Li Huang,1213839588
Lin Tze-luen,1246285698
Liu Yongfu,1206475050
Mohammad Farouk Tayfour,1227582547
Muhammad al-Sufi,1240829022
Salem al-Meslet,1233316986
Wu Fang-ming,1243517167
Bobo Makhamov,1250343350
Mahmadali Hayit,1177322940
Maksud Ibragimov,1250091255
Muhiddin Kabiri,1228369923
Olimzhon Boboyev,1161594734
Umarali Kuvvatov,1220293678
Wu Heling,1226731801
Xie Jieshi,1232710892
Zheng Kezang,1234135483
Abduhalim Nazarzoda,1244341302
Alim Sherzamonov,1220345957
Bozor Sobir,1205364044
Hussein Bashe,1245156735
Jumaa Aweso,1237150214
Nur Tabar,1135059804
Nusratullo Maksum,1248230055
Shirinsho Shotemur,1242146416
Shukhrat Sultonov,1193501274
Timothy Apiyo,1235330925
Adam Kimbisa,1152096144
Bonnah Kaluwa,1184183821
Fundikira III,1174880016
Hemed Khamis,1065741571
Issa Kassim Issa,1138540336
Jeremiah Kasambala,1214791663
Josephat Gwajima,1166437594
Maurice Henry Dorman,1245480733
Michael Kamaliza,1242314566
Saed Kubenea,1145252802
Albert Msando,1218472050
Elias John Kwandikwa,1232074429
Ibrahim Saidi Rashidi Msabaha,1209101831
John Mwakangale,1248614235
Julie Manning,1216899017
Michael C. Latham,1174105516
Paul Makonda,1234668593
Ruth Hiyob Mollel,1158305325
Salome Joseph Mbatia,1152809878
Theddy Ladislaus,1238999184
Abdallah Ulega,1237192582
Abdullah Mwinyi,1167472782
Akanat Promphan,1246144492
Asanterabi Zephaniah Nsilo Swai,1152270041
Augustino Ramadhani,1175656782
Catherine Ruge,1104077288
Festo Sanga,1207830108
Juma Mwapachu,1245069740
Mateo Qares,1244548143
Mwita Waitara,1175946667
Borwornsak Uwanno,1164622554
Bunsong Noisophon,1250305357
Chada Thaiseth,1248956827
Chaithawat Tulathon,1250055355
Charoen Suepsaeng,1232708031
Chatchawal Kong-udom,1167987847
Chob Yodkaew,1067190492
Cholnan Srikaew,1235669240
Chonthicha Jaengraew,1225928531
Chuwit Chitsakul,1067190867
Hangthong Thammawattana,1233611324
Kasidej Chutimant,1223927680
Khrong Chandawong,1126977537
Kriangkrai Srirak,1250846650
Maris Sangiampongsa,1247198623
Mongkol Surasajja,1250305183
Natthaphong Ruengpanyawut,1251034344
Nukun Prachuapmo,1233734595
Padipat Suntiphada,1246289890
Pallop Pinmanee,1250846411
Phayom Chulanont,1244304302
Pichit Chuenban,1245657061
Pita Limjaroenrat,1250883874
Rangsiman Rome,1249147389
Rukchanok Srinork,1239869578
Samak Jalikula,1229939327
Sang Phathanothai,1246817296
Sereepisuth Temeeyaves,1245656316
Singsuk Singpai,1250845346
So Sethaputra,1243909413
Sodsai Rungphothong,1223116979
Sophon Suphapong,1056597902
Suchatvee Suwansawat,1175896229
Surangkana Wayuparb,1248232277
Suriya Chindawongse,1249276735
Sutin Klungsang,1250403525
Teerakiat Jaroensettasin,1241986465
Thamanat Prompow,1245657040
Tiang Sirikhanth,1227006295
Vichien Khaokham,1192271750
Issifou Tabiou Taffa,1181550325
Jacques Amouzou,1236879215
Kodjo Amegnisso Tossou,1236879216
Luang Wichitwathakan,1250036285
Sani Yaya,1194998590
Shirley Waldemar Baker,1242004639
Solomone Ula Ata,1250943146
Henry Alcazar,1248439386
James Biggart,1215233929
Semisi Sika,1224037686
Sione Tupou Mateialona,1222110849
Siosateki Tonga,1222110851
Arnold Piggott,1071023974
Cyrus Prudhomme David,1248439529
Emmanuel Mzumbo Lazare,1248439114
Isaac Hope,1248439642
Kenneth Lalla,1242612498
Martin Joseph,1161562698
Randall Mitchell,1240295547
Rudranath Indarsingh,1159203982
William Demas,1213038644
Chedly Ayari,1246267692
Ferjani Bel Haj Ammar,1227259078
Habib Achour,1029574553
Hugh Wooding,1152937955
Kevin Ramnarine,1244729200
Mekki Aloui,1041433441
Richie Sookhai,1246751731
Ronald Jay Williams,1180617130
Sarran Teelucksingh,1185047119
Ahmed Ben Salah,1251038832
Ghazi Chaouachi,1213401513
Khemais Chammari,1245069775
Leila Ben-Gacem,1246280549
Mahmoud Ben Ayed,1121659355
Mohamed Nejib Berriche,1157691325
Mounir Baatour,1247446269
Selma Baccar,1229550928
Yadh Ben Achour,1206421193
Ahmad ibn Abi Diyaf,1192641571
Ali Chaouch,1101144527
Kamel Feki,1225752455
Mahmoud Djellouli,1231151585
Mohamed Charfi,1173466957
Mohamed Ghannouchi,1245419804
Mohamed Messaoud Chebbi,1250364062
Mohamed Salah Fliss,1227258994
Rached Ghannouchi,1234345585
Sadok Ghileb,1188912669
Ali Bach Hamba,1058096753
Chaima Issa,1247869012
Faten Kallel,1149042387
Kamel Idir,1241821686
Kamel Jendoubi,1246278868
Mezri Haddad,1245069779
Mohamed Hechmi Hamdi,1245975915
Nebiha Gueddana,1241733211
Olfa Hamdi,1250280459
Radhia Haddad,1216518217
Ibrahim Kassas,1006730604
Mohamed Masmoudi,1227259218
Mustapha Masmoudi,1156977351
Omezzine Khelifa,1214165443
Othman Kechrid,1098427519
Seifeddine Makhlouf,1238913743
Slaheddine Maaoui,1166428712
Zouhair Maghzaoui,1250280157
Ahmed Mestiri,1246087732
Giuseppe Raffo,1246019865
Mahmud Qabadu,1174232532
Mustapha Saheb Ettabaa,1227721793
Salah Farhat,1177418574
Tahar Sfar,1130378402
Tarak Mekki,1061580986
Ahmed Tlili,1100681508
Ali Cenani,1182769386
Ali Zouaoui,1061578606
Avni Akyol,1237450327
Cihan Alptekin,1230258434
Fahrettin Altun,1238177958
Imed Trabelsi,1249332314
Kadri Altay,1151924336
Mohamed Larbi Zarrouk,1129748425
Can Atalay,1238041206
Cemil Bilsel,1133276392
Ali Fidan,1152791145
Abdurrahman Melek,1168959559
Mustafa Arif Deymer,1188785915
Faik Ali Ozansoy,1216283155
Kader Sevinc,1121471206
Kemal Tekden,1065754568
Khalnazar Agakhanov,1193501932
Mustafa Timisi,1186546821
Suut Kemal Yetkin,1226600345
Turgut Okyay,1177331982
Akmyrat Rejepow,1106343655
Annaguly Deryayev,1245384737
Ashyrguly Begliyev,1154766714
Ata Serdarow,1183327657
Kurban Permanov,1225139591
Mammetmyrat Geldinyyazov,1138728249
Saparmyrat Batyrow,1237699388
Solofa Uota,1242819518
Balyeku Moses Grace,1235292742
Charles Ayume,1246242863
Christine Akello,1246242774
Christine Apolot,1233561488
Christine Bukenya Ssendawula,1246242978
Ekwau Ibi Florence,1243833616
Joan Acom Alobo,1233400236
Karubanga Jacob,1234106478
Kenny Auma,1240894299
Ssendi Mosh Afrikan,1221217129
Amos Mubunga Kambere,1158683705
Apollo Kaggwa,1219111354
Jane Awich,1246243036
Jane Kabajungu Bainomugisha,1246243038
John Kabaireho,944462983
Joselyn Kamateneti,1214447984
Joseph Kabuleta,1189791274
Michael Kawalya Kagwa,1248672131
Paulo Kavuma,1222535781
Robert Mugabe Kakyebezi,1199088042
Ajok Lucy,1236299635
Annie Logiel,1157979969
Beatrice Kiraso,1244947350
Daniel Kidega,1170493208
Julia Kibubura,1184901339
Kabuye Frank Kibirige,1247714210
Kiwanuka Sulaiman,1249611814
Patrick Kayemba,1147577766
Ruth Molly Lematia,1235476792
Yabezi Kiiza,994379167
Isaac Mulindwa,1246242602
Jack Maumbe Mukhwana,1246244527
Jack Odur Lutanywa,1141688429
James Mamawi,1246243211
Kibirige Mayanja,1108117021
Margaret Rwebyambu,1246348833
Margret Okunga Makoha,1246243219
Milly Mugeni,1164574518
Tamale Mirundi,1242742635
Willy Mayambala,1249062770
Asinansi Nyakato,1239308674
Besueri Kiwanuka Lusse Mulondo,1061210640
Faridah Nambi,1161962008
Fred Mwesigye,1246243407
Geoffrey Onegi Obel,1126114101
Linos Ngompek,1234362908
Mary Annet Nakato,1239422712
Ndyomugyenyi Roland Bish,1235383312
Onegi Obel,1102430835
Victoria Mwaka,1152489436
Amos Okot,1246243558
Apollo Ofwono,1246243537
Bosmic Otim,1240241204
Eric Sakwa,1092463612
Flavia Rwabuhoro Kabahenda,1235319704
James Obita,994193575
Moses Okot Jr,1247475870
Okullo Aabuka Jallon Anthony,1234691084
Patrick Nsamba Oshabe,1235970119
Ricky Richard Anywar,1246243589
Alexander Barybin,1163042932
Mayanja Kyompitira Sebalu,1217885513
Olha Bench,1242417477
