name,url,country,population_millions
Helen Sauls-August,https://en.wikipedia.org/wiki/Helen_Sauls-August,South Africa,60.7
Charles Saunders (colonial administrator),https://en.wikipedia.org/wiki/Charles_Saunders_(colonial_administrator),South Africa,60.7
Floyd Shivambu,https://en.wikipedia.org/wiki/Floyd_Shivambu,South Africa,60.7
Archie Sibeko,https://en.wikipedia.org/wiki/Archie_Sibeko,South Africa,60.7
Letitia Sibeko,https://en.wikipedia.org/wiki/Letitia_Sibeko,South Africa,60.7
Edward Philip Solomon,https://en.wikipedia.org/wiki/Edward_Philip_Solomon,South Africa,60.7
Max Sonnenberg,https://en.wikipedia.org/wiki/Max_Sonnenberg,South Africa,60.7
Walter Stanford,https://en.wikipedia.org/wiki/Walter_Stanford,South Africa,60.7
Richard Stuttaford,https://en.wikipedia.org/wiki/Richard_Stuttaford,South Africa,60.7
Michael Tellinger,https://en.wikipedia.org/wiki/Michael_Tellinger,South Africa,60.7
Thulasizwe Thomo,https://en.wikipedia.org/wiki/Thulasizwe_Thomo,South Africa,60.7
Moses Twebe,https://en.wikipedia.org/wiki/Moses_Twebe,South Africa,60.7
Andries Waterboer,https://en.wikipedia.org/wiki/Andries_Waterboer,South Africa,60.7
Nicolaas Waterboer,https://en.wikipedia.org/wiki/Nicolaas_Waterboer,South Africa,60.7
Alan Winde,https://en.wikipedia.org/wiki/Alan_Winde,South Africa,60.7
An Kyung-duk,https://en.wikipedia.org/wiki/An_Kyung-duk,"Korea, South",
Bae Deok-kwang,https://en.wikipedia.org/wiki/Bae_Deok-kwang,"Korea, South",
Cha Myong-jin,https://en.wikipedia.org/wiki/Cha_Myong-jin,"Korea, South",
Chang Jung-sook,https://en.wikipedia.org/wiki/Chang_Jung-sook,"Korea, South",
Chang Sŏng-man,https://en.wikipedia.org/wiki/Chang_Sŏng-man,"Korea, South",
Cho Jeong-sik,https://en.wikipedia.org/wiki/Cho_Jeong-sik,"Korea, South",
Choi Bae-geun,https://en.wikipedia.org/wiki/Choi_Bae-geun,"Korea, South",
Choi Gyung-hwan,https://en.wikipedia.org/wiki/Choi_Gyung-hwan,"Korea, South",
Choi Hye-young,https://en.wikipedia.org/wiki/Choi_Hye-young,"Korea, South",
Choi Jong-won,https://en.wikipedia.org/wiki/Choi_Jong-won,"Korea, South",
Choi Sae-hwang,https://en.wikipedia.org/wiki/Choi_Sae-hwang,"Korea, South",
Chun Yung-woo,https://en.wikipedia.org/wiki/Chun_Yung-woo,"Korea, South",
Chung Woon-chun,https://en.wikipedia.org/wiki/Chung_Woon-chun,"Korea, South",
Ha Tae-keung,https://en.wikipedia.org/wiki/Ha_Tae-keung,"Korea, South",
Han Sun-kyo,https://en.wikipedia.org/wiki/Han_Sun-kyo,"Korea, South",
Hong Moon-jong,https://en.wikipedia.org/wiki/Hong_Moon-jong,"Korea, South",
Hwang Young-cheul,https://en.wikipedia.org/wiki/Hwang_Young-cheul,"Korea, South",
Hwangbo Seung-hee,https://en.wikipedia.org/wiki/Hwangbo_Seung-hee,"Korea, South",
Jang Kyung-tae,https://en.wikipedia.org/wiki/Jang_Kyung-tae,"Korea, South",
Jang Sung-min,https://en.wikipedia.org/wiki/Jang_Sung-min,"Korea, South",
Jang Tae-wan,https://en.wikipedia.org/wiki/Jang_Tae-wan,"Korea, South",
Jee Man-won,https://en.wikipedia.org/wiki/Jee_Man-won,"Korea, South",
Jeon Kwang-hoon,https://en.wikipedia.org/wiki/Jeon_Kwang-hoon,"Korea, South",
Jeong Seung-hwa,https://en.wikipedia.org/wiki/Jeong_Seung-hwa,"Korea, South",
Kang Sung-hee (politician),https://en.wikipedia.org/wiki/Kang_Sung-hee_(politician),"Korea, South",
Kang Yong-suk,https://en.wikipedia.org/wiki/Kang_Yong-suk,"Korea, South",
Kim Choong-soo,https://en.wikipedia.org/wiki/Kim_Choong-soo,"Korea, South",
Kim Eun-hye (politician),https://en.wikipedia.org/wiki/Kim_Eun-hye_(politician),"Korea, South",
Kim Hyung-shik,https://en.wikipedia.org/wiki/Kim_Hyung-shik,"Korea, South",
Kim Jae-yeon (politician),https://en.wikipedia.org/wiki/Kim_Jae-yeon_(politician),"Korea, South",
Kim Jong-hoe,https://en.wikipedia.org/wiki/Kim_Jong-hoe,"Korea, South",
Kim Jong-hwan (military officer),https://en.wikipedia.org/wiki/Kim_Jong-hwan_(military_officer),"Korea, South",
Kim Joon-kyo,https://en.wikipedia.org/wiki/Kim_Joon-kyo,"Korea, South",
Kim Jung-hwa (politician),https://en.wikipedia.org/wiki/Kim_Jung-hwa_(politician),"Korea, South",
Kim Nam-kuk,https://en.wikipedia.org/wiki/Kim_Nam-kuk,"Korea, South",
Kim Se-jin (politician),https://en.wikipedia.org/wiki/Kim_Se-jin_(politician),"Korea, South",
"Kim Seon-dong (politician, born 1967)","https://en.wikipedia.org/wiki/Kim_Seon-dong_(politician,_born_1967)","Korea, South",
Kim Woong,https://en.wikipedia.org/wiki/Kim_Woong,"Korea, South",
"Kim Young-bae (politician, born 1967)","https://en.wikipedia.org/wiki/Kim_Young-bae_(politician,_born_1967)","Korea, South",
Yun-Tae Kim,https://en.wikipedia.org/wiki/Yun-Tae_Kim,"Korea, South",
Koo Yun-cheol,https://en.wikipedia.org/wiki/Koo_Yun-cheol,"Korea, South",
Kook Jong-nam,https://en.wikipedia.org/wiki/Kook_Jong-nam,"Korea, South",
Kwak Sang-hoon,https://en.wikipedia.org/wiki/Kwak_Sang-hoon,"Korea, South",
Kweon Seong-dong,https://en.wikipedia.org/wiki/Kweon_Seong-dong,"Korea, South",
Lee Baek-yun,https://en.wikipedia.org/wiki/Lee_Baek-yun,"Korea, South",
Lee Cha-su,https://en.wikipedia.org/wiki/Lee_Cha-su,"Korea, South",
Lee In-je,https://en.wikipedia.org/wiki/Lee_In-je,"Korea, South",
Lee Jung-woo,https://en.wikipedia.org/wiki/Lee_Jung-woo,"Korea, South",
Lee Keun-shik,https://en.wikipedia.org/wiki/Lee_Keun-shik,"Korea, South",
Lee Sang-kyu,https://en.wikipedia.org/wiki/Lee_Sang-kyu,"Korea, South",
Lee Tae-bok,https://en.wikipedia.org/wiki/Lee_Tae-bok,"Korea, South",
Min Jong-gi,https://en.wikipedia.org/wiki/Min_Jong-gi,"Korea, South",
Moon Sung-hyun (politician),https://en.wikipedia.org/wiki/Moon_Sung-hyun_(politician),"Korea, South",
Moon Sung-keun,https://en.wikipedia.org/wiki/Moon_Sung-keun,"Korea, South",
Noh Hyeong-ouk,https://en.wikipedia.org/wiki/Noh_Hyeong-ouk,"Korea, South",
Oh Gi-hyoung,https://en.wikipedia.org/wiki/Oh_Gi-hyoung,"Korea, South",
Oh Shin-hwan,https://en.wikipedia.org/wiki/Oh_Shin-hwan,"Korea, South",
Pak Tongjin,https://en.wikipedia.org/wiki/Pak_Tongjin,"Korea, South",
Park Jong-sun,https://en.wikipedia.org/wiki/Park_Jong-sun,"Korea, South",
Park Joo-hyun (politician),https://en.wikipedia.org/wiki/Park_Joo-hyun_(politician),"Korea, South",
Park Ju-won (politician),https://en.wikipedia.org/wiki/Park_Ju-won_(politician),"Korea, South",
Park Jun-young (government official),https://en.wikipedia.org/wiki/Park_Jun-young_(government_official),"Korea, South",
Park Kwang-on,https://en.wikipedia.org/wiki/Park_Kwang-on,"Korea, South",
Park Myung-keun,https://en.wikipedia.org/wiki/Park_Myung-keun,"Korea, South",
Seonu Hwi,https://en.wikipedia.org/wiki/Seonu_Hwi,"Korea, South",
Shin Jeong-yil,https://en.wikipedia.org/wiki/Shin_Jeong-yil,"Korea, South",
Shin Seong-il,https://en.wikipedia.org/wiki/Shin_Seong-il,"Korea, South",
Song Ja,https://en.wikipedia.org/wiki/Song_Ja,"Korea, South",
Song Ki-seok,https://en.wikipedia.org/wiki/Song_Ki-seok,"Korea, South",
Song Young-jin,https://en.wikipedia.org/wiki/Song_Young-jin,"Korea, South",
Won Sehun,https://en.wikipedia.org/wiki/Won_Sehun,"Korea, South",
Woo Hee-jong,https://en.wikipedia.org/wiki/Woo_Hee-jong,"Korea, South",
Yeo Sang-kyoo,https://en.wikipedia.org/wiki/Yeo_Sang-kyoo,"Korea, South",
Yun Chi-chang,https://en.wikipedia.org/wiki/Yun_Chi-chang,"Korea, South",
Yun Hee-suk,https://en.wikipedia.org/wiki/Yun_Hee-suk,"Korea, South",
Yun Il-seon,https://en.wikipedia.org/wiki/Yun_Il-seon,"Korea, South",
Yun So-ha,https://en.wikipedia.org/wiki/Yun_So-ha,"Korea, South",
Yun Young-sun (minister),https://en.wikipedia.org/wiki/Yun_Young-sun_(minister),"Korea, South",
Anisia Achieng,https://en.wikipedia.org/wiki/Anisia_Achieng,South Sudan,11.1
Elizabeth Acuei Yol,https://en.wikipedia.org/wiki/Elizabeth_Acuei_Yol,South Sudan,11.1
Wol Akec Akol,https://en.wikipedia.org/wiki/Wol_Akec_Akol,South Sudan,11.1
Mayol Kur Akuei,https://en.wikipedia.org/wiki/Mayol_Kur_Akuei,South Sudan,11.1
Alfred Futiyo Karaba,https://en.wikipedia.org/wiki/Alfred_Futiyo_Karaba,South Sudan,11.1
Jacob Aligo,https://en.wikipedia.org/wiki/Jacob_Aligo,South Sudan,11.1
Michael Lado Allah-Jabu,https://en.wikipedia.org/wiki/Michael_Lado_Allah-Jabu,South Sudan,11.1
Augustino Kiri Gwolo,https://en.wikipedia.org/wiki/Augustino_Kiri_Gwolo,South Sudan,11.1
Paul Malong Awan,https://en.wikipedia.org/wiki/Paul_Malong_Awan,South Sudan,11.1
Joseph Bakosoro,https://en.wikipedia.org/wiki/Joseph_Bakosoro,South Sudan,11.1
Tito Biel,https://en.wikipedia.org/wiki/Tito_Biel,South Sudan,11.1
Joseph Bol Chan,https://en.wikipedia.org/wiki/Joseph_Bol_Chan,South Sudan,11.1
Abraham Makoi Bol,https://en.wikipedia.org/wiki/Abraham_Makoi_Bol,South Sudan,11.1
Bona Malwal,https://en.wikipedia.org/wiki/Bona_Malwal,South Sudan,11.1
Peter Cirillo,https://en.wikipedia.org/wiki/Peter_Cirillo,South Sudan,11.1
Cirino Hiteng Ofuho,https://en.wikipedia.org/wiki/Cirino_Hiteng_Ofuho,South Sudan,11.1
Deng Deng Akuei,https://en.wikipedia.org/wiki/Deng_Deng_Akuei,South Sudan,11.1
William Deng Nhial,https://en.wikipedia.org/wiki/William_Deng_Nhial,South Sudan,11.1
Aldo Deng,https://en.wikipedia.org/wiki/Aldo_Deng,South Sudan,11.1
Ronald Ruai Deng,https://en.wikipedia.org/wiki/Ronald_Ruai_Deng,South Sudan,11.1
Teker Riek Dong,https://en.wikipedia.org/wiki/Teker_Riek_Dong,South Sudan,11.1
John Malish Dujuk,https://en.wikipedia.org/wiki/John_Malish_Dujuk,South Sudan,11.1
George Echom,https://en.wikipedia.org/wiki/George_Echom,South Sudan,11.1
Jacob Kuwinsuk Gale,https://en.wikipedia.org/wiki/Jacob_Kuwinsuk_Gale,South Sudan,11.1
Naphtali Hassan Gale,https://en.wikipedia.org/wiki/Naphtali_Hassan_Gale,South Sudan,11.1
Joseph Garang,https://en.wikipedia.org/wiki/Joseph_Garang,South Sudan,11.1
Isaac Cleto Hassan,https://en.wikipedia.org/wiki/Isaac_Cleto_Hassan,South Sudan,11.1
Sarah Cleto Hassan,https://en.wikipedia.org/wiki/Sarah_Cleto_Hassan,South Sudan,11.1
Moro Isaac Jenesio,https://en.wikipedia.org/wiki/Moro_Isaac_Jenesio,South Sudan,11.1
Jieng Council of Elders,https://en.wikipedia.org/wiki/Jieng_Council_of_Elders,South Sudan,11.1
George Kongor Arop,https://en.wikipedia.org/wiki/George_Kongor_Arop,South Sudan,11.1
Baba Medan Konya,https://en.wikipedia.org/wiki/Baba_Medan_Konya,South Sudan,11.1
Abudhok Ayang Kur,https://en.wikipedia.org/wiki/Abudhok_Ayang_Kur,South Sudan,11.1
Alex Latio Elia,https://en.wikipedia.org/wiki/Alex_Latio_Elia,South Sudan,11.1
Natisio Loluke,https://en.wikipedia.org/wiki/Natisio_Loluke,South Sudan,11.1
Martin Elia Lomuro,https://en.wikipedia.org/wiki/Martin_Elia_Lomuro,South Sudan,11.1
Joseph Lual Acuil,https://en.wikipedia.org/wiki/Joseph_Lual_Acuil,South Sudan,11.1
Luigi Adwok,https://en.wikipedia.org/wiki/Luigi_Adwok,South Sudan,11.1
Mabior Garang De-Mabior,https://en.wikipedia.org/wiki/Mabior_Garang_De-Mabior,South Sudan,11.1
Rin Tuec,https://en.wikipedia.org/wiki/Rin_Tuec,South Sudan,11.1
Moses Kacoul Machar,https://en.wikipedia.org/wiki/Moses_Kacoul_Machar,South Sudan,11.1
Manasseh Magok,https://en.wikipedia.org/wiki/Manasseh_Magok,South Sudan,11.1
Simon Mijok Majak,https://en.wikipedia.org/wiki/Simon_Mijok_Majak,South Sudan,11.1
Madang Majok,https://en.wikipedia.org/wiki/Madang_Majok,South Sudan,11.1
Abraham Gum Makuach,https://en.wikipedia.org/wiki/Abraham_Gum_Makuach,South Sudan,11.1
Zakaria Matur Makuer,https://en.wikipedia.org/wiki/Zakaria_Matur_Makuer,South Sudan,11.1
Juma Ali Malou,https://en.wikipedia.org/wiki/Juma_Ali_Malou,South Sudan,11.1
Africano Mande,https://en.wikipedia.org/wiki/Africano_Mande,South Sudan,11.1
Mary Mawai,https://en.wikipedia.org/wiki/Mary_Mawai,South Sudan,11.1
James Ajongo Mawut,https://en.wikipedia.org/wiki/James_Ajongo_Mawut,South Sudan,11.1
Peter Mayen,https://en.wikipedia.org/wiki/Peter_Mayen,South Sudan,11.1
Afikaano Monday,https://en.wikipedia.org/wiki/Afikaano_Monday,South Sudan,11.1
Joseph Monytuil,https://en.wikipedia.org/wiki/Joseph_Monytuil,South Sudan,11.1
Paulino Matip Nhial,https://en.wikipedia.org/wiki/Paulino_Matip_Nhial,South Sudan,11.1
Elias Waya Nyipuoc,https://en.wikipedia.org/wiki/Elias_Waya_Nyipuoc,South Sudan,11.1
Paulino Lukudu Obede,https://en.wikipedia.org/wiki/Paulino_Lukudu_Obede,South Sudan,11.1
Bona Panek,https://en.wikipedia.org/wiki/Bona_Panek,South Sudan,11.1
Ajonye Perpetua,https://en.wikipedia.org/wiki/Ajonye_Perpetua,South Sudan,11.1
Simon Kun Puoch,https://en.wikipedia.org/wiki/Simon_Kun_Puoch,South Sudan,11.1
Puot Kang Chol,https://en.wikipedia.org/wiki/Puot_Kang_Chol,South Sudan,11.1
Patrick Raphael,https://en.wikipedia.org/wiki/Patrick_Raphael,South Sudan,11.1
Siricio Iro Wani,https://en.wikipedia.org/wiki/Siricio_Iro_Wani,South Sudan,11.1
Tong Akeen Ngor,https://en.wikipedia.org/wiki/Tong_Akeen_Ngor,South Sudan,11.1
Dier Tong Ngor,https://en.wikipedia.org/wiki/Dier_Tong_Ngor,South Sudan,11.1
James Tor Monybuny,https://en.wikipedia.org/wiki/James_Tor_Monybuny,South Sudan,11.1
Elias Nyamlell Wako,https://en.wikipedia.org/wiki/Elias_Nyamlell_Wako,South Sudan,11.1
Augustino Jadalla Wani,https://en.wikipedia.org/wiki/Augustino_Jadalla_Wani,South Sudan,11.1
Juma Saeed Worju,https://en.wikipedia.org/wiki/Juma_Saeed_Worju,South Sudan,11.1
Justin Yak,https://en.wikipedia.org/wiki/Justin_Yak,South Sudan,11.1
Patrick Zamoi,https://en.wikipedia.org/wiki/Patrick_Zamoi,South Sudan,11.1
Claro Abánades López,https://en.wikipedia.org/wiki/Claro_Abánades_López,Spain,48.3
Joaquín Abarca,https://en.wikipedia.org/wiki/Joaquín_Abarca,Spain,48.3
Domingo de Acassuso,https://en.wikipedia.org/wiki/Domingo_de_Acassuso,Spain,48.3
Luis Alarcón de la Lastra,https://en.wikipedia.org/wiki/Luis_Alarcón_de_la_Lastra,Spain,48.3
Gil Álvarez Carrillo de Albornoz,https://en.wikipedia.org/wiki/Gil_Álvarez_Carrillo_de_Albornoz,Spain,48.3
Tomás Allende,https://en.wikipedia.org/wiki/Tomás_Allende,Spain,48.3
Luis Almarcha Hernández,https://en.wikipedia.org/wiki/Luis_Almarcha_Hernández,Spain,48.3
Alonso III Fonseca,https://en.wikipedia.org/wiki/Alonso_III_Fonseca,Spain,48.3
"Fadrique de Toledo, 1st Marquess of Valdueza","https://en.wikipedia.org/wiki/Fadrique_de_Toledo,_1st_Marquess_of_Valdueza",Spain,48.3
Fadrique Alvarez de Toledo y Ponce de León,https://en.wikipedia.org/wiki/Fadrique_Alvarez_de_Toledo_y_Ponce_de_León,Spain,48.3
"Fernando Álvarez de Toledo, 3rd Duke of Alba","https://en.wikipedia.org/wiki/Fernando_Álvarez_de_Toledo,_3rd_Duke_of_Alba",Spain,48.3
García Álvarez de Toledo y Osorio,https://en.wikipedia.org/wiki/García_Álvarez_de_Toledo_y_Osorio,Spain,48.3
"García de Toledo Osorio, 6th Marquess of Villafranca","https://en.wikipedia.org/wiki/García_de_Toledo_Osorio,_6th_Marquess_of_Villafranca",Spain,48.3
Manuel Joaquín Álvarez de Toledo,https://en.wikipedia.org/wiki/Manuel_Joaquín_Álvarez_de_Toledo,Spain,48.3
"Pedro de Toledo Osorio, 5th Marquess of Villafranca","https://en.wikipedia.org/wiki/Pedro_de_Toledo_Osorio,_5th_Marquess_of_Villafranca",Spain,48.3
Diego de Alvear y Ponce de León,https://en.wikipedia.org/wiki/Diego_de_Alvear_y_Ponce_de_León,Spain,48.3
Martín de Álzaga,https://en.wikipedia.org/wiki/Martín_de_Álzaga,Spain,48.3
Antonio Gutiérrez y Ulloa,https://en.wikipedia.org/wiki/Antonio_Gutiérrez_y_Ulloa,Spain,48.3
Mario Arana,https://en.wikipedia.org/wiki/Mario_Arana,Spain,48.3
Ramón de Aras Jáuregui,https://en.wikipedia.org/wiki/Ramón_de_Aras_Jáuregui,Spain,48.3
Alfonso Ardura,https://en.wikipedia.org/wiki/Alfonso_Ardura,Spain,48.3
Buenaventura Carlos Aribau,https://en.wikipedia.org/wiki/Buenaventura_Carlos_Aribau,Spain,48.3
Manuel de Aróstegui Sáenz de Olamendi,https://en.wikipedia.org/wiki/Manuel_de_Aróstegui_Sáenz_de_Olamendi,Spain,48.3
Anna Arqué i Solsona,https://en.wikipedia.org/wiki/Anna_Arqué_i_Solsona,Spain,48.3
Antonio Arrúe Zarauz,https://en.wikipedia.org/wiki/Antonio_Arrúe_Zarauz,Spain,48.3
Alberto Aznar,https://en.wikipedia.org/wiki/Alberto_Aznar,Spain,48.3
Vicente Bacallar,https://en.wikipedia.org/wiki/Vicente_Bacallar,Spain,48.3
Ignacio Baleztena Ascárate,https://en.wikipedia.org/wiki/Ignacio_Baleztena_Ascárate,Spain,48.3
"José Baquíjano y Carrillo, Count of Vistaflorida","https://en.wikipedia.org/wiki/José_Baquíjano_y_Carrillo,_Count_of_Vistaflorida",Spain,48.3
Miguel Barroso Ayats,https://en.wikipedia.org/wiki/Miguel_Barroso_Ayats,Spain,48.3
Alfonso Soriano Benítez de Lugo,https://en.wikipedia.org/wiki/Alfonso_Soriano_Benítez_de_Lugo,Spain,48.3
Joseph Blás de Gainza,https://en.wikipedia.org/wiki/Joseph_Blás_de_Gainza,Spain,48.3
Juan Antonio Bolea,https://en.wikipedia.org/wiki/Juan_Antonio_Bolea,Spain,48.3
Gaspar de Borja y Velasco,https://en.wikipedia.org/wiki/Gaspar_de_Borja_y_Velasco,Spain,48.3
Alberto Bosch y Fustegueras,https://en.wikipedia.org/wiki/Alberto_Bosch_y_Fustegueras,Spain,48.3
"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel","https://en.wikipedia.org/wiki/Francisco_Tadeo_Calomarde,_1st_Duke_of_Santa_Isabel",Spain,48.3
Blas Camacho,https://en.wikipedia.org/wiki/Blas_Camacho,Spain,48.3
José Manuel Campa,https://en.wikipedia.org/wiki/José_Manuel_Campa,Spain,48.3
Carlos Cañal y Migolla,https://en.wikipedia.org/wiki/Carlos_Cañal_y_Migolla,Spain,48.3
Antonio Carro Martínez,https://en.wikipedia.org/wiki/Antonio_Carro_Martínez,Spain,48.3
"Nicolás de Carvajal, Marquis of Sarria","https://en.wikipedia.org/wiki/Nicolás_de_Carvajal,_Marquis_of_Sarria",Spain,48.3
Francesc de Castellví i de Vic,https://en.wikipedia.org/wiki/Francesc_de_Castellví_i_de_Vic,Spain,48.3
"Juan Francisco de la Cerda, 8th Duke of Medinaceli","https://en.wikipedia.org/wiki/Juan_Francisco_de_la_Cerda,_8th_Duke_of_Medinaceli",Spain,48.3
"Luis Francisco de la Cerda, 9th Duke of Medinaceli","https://en.wikipedia.org/wiki/Luis_Francisco_de_la_Cerda,_9th_Duke_of_Medinaceli",Spain,48.3
Ramón Chíes,https://en.wikipedia.org/wiki/Ramón_Chíes,Spain,48.3
Diego Clemencín,https://en.wikipedia.org/wiki/Diego_Clemencín,Spain,48.3
Octavio Cuartero Cifuentes,https://en.wikipedia.org/wiki/Octavio_Cuartero_Cifuentes,Spain,48.3
"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés","https://en.wikipedia.org/wiki/Diego_Dávila_Mesía_y_Guzmán,_3rd_Marquess_of_Leganés",Spain,48.3
Rafael de Mendizábal Allende,https://en.wikipedia.org/wiki/Rafael_de_Mendizábal_Allende,Spain,48.3
Juan Donoso Cortés,https://en.wikipedia.org/wiki/Juan_Donoso_Cortés,Spain,48.3
Carles Duarte i Montserrat,https://en.wikipedia.org/wiki/Carles_Duarte_i_Montserrat,Spain,48.3
Julián Elorza Aizpuru,https://en.wikipedia.org/wiki/Julián_Elorza_Aizpuru,Spain,48.3
Juan de Escobedo,https://en.wikipedia.org/wiki/Juan_de_Escobedo,Spain,48.3
Gaspar de Espinosa,https://en.wikipedia.org/wiki/Gaspar_de_Espinosa,Spain,48.3
Víctor Eusa Razquin,https://en.wikipedia.org/wiki/Víctor_Eusa_Razquin,Spain,48.3
Carlos Fabra Carreras,https://en.wikipedia.org/wiki/Carlos_Fabra_Carreras,Spain,48.3
"Diego Felipez de Guzmán, 1st Marquess of Leganés","https://en.wikipedia.org/wiki/Diego_Felipez_de_Guzmán,_1st_Marquess_of_Leganés",Spain,48.3
Evaristo Fernández de San Miguel,https://en.wikipedia.org/wiki/Evaristo_Fernández_de_San_Miguel,Spain,48.3
Miguel Ángel Fernández-Palacios,https://en.wikipedia.org/wiki/Miguel_Ángel_Fernández-Palacios,Spain,48.3
Antonio Flores de Lemus,https://en.wikipedia.org/wiki/Antonio_Flores_de_Lemus,Spain,48.3
Josep Fornas,https://en.wikipedia.org/wiki/Josep_Fornas,Spain,48.3
Chato Galante,https://en.wikipedia.org/wiki/Chato_Galante,Spain,48.3
Guillermo Galeote,https://en.wikipedia.org/wiki/Guillermo_Galeote,Spain,48.3
Mar Garcia,https://en.wikipedia.org/wiki/Mar_Garcia,Spain,48.3
Álvaro Gil-Robles,https://en.wikipedia.org/wiki/Álvaro_Gil-Robles,Spain,48.3
Juan Carlos Guerra Zunzunegui,https://en.wikipedia.org/wiki/Juan_Carlos_Guerra_Zunzunegui,Spain,48.3
"Gaspar Méndez de Haro, 7th Marquess of Carpio","https://en.wikipedia.org/wiki/Gaspar_Méndez_de_Haro,_7th_Marquess_of_Carpio",Spain,48.3
"Pedro Henriquez de Acevedo, Count of Fuentes","https://en.wikipedia.org/wiki/Pedro_Henriquez_de_Acevedo,_Count_of_Fuentes",Spain,48.3
Pedro de Herrera,https://en.wikipedia.org/wiki/Pedro_de_Herrera,Spain,48.3
Eleazar Huerta Valcárcel,https://en.wikipedia.org/wiki/Eleazar_Huerta_Valcárcel,Spain,48.3
Alonso de Idiáquez y Yurramendi,https://en.wikipedia.org/wiki/Alonso_de_Idiáquez_y_Yurramendi,Spain,48.3
Blas Infante,https://en.wikipedia.org/wiki/Blas_Infante,Spain,48.3
Erasmo Janer Gironella,https://en.wikipedia.org/wiki/Erasmo_Janer_Gironella,Spain,48.3
Manuel Jiménez de Parga,https://en.wikipedia.org/wiki/Manuel_Jiménez_de_Parga,Spain,48.3
Hernando de Lerma,https://en.wikipedia.org/wiki/Hernando_de_Lerma,Spain,48.3
José Pascual de Liñán y Eguizábal,https://en.wikipedia.org/wiki/José_Pascual_de_Liñán_y_Eguizábal,Spain,48.3
Pero López de Ayala,https://en.wikipedia.org/wiki/Pero_López_de_Ayala,Spain,48.3
Luis Rosado Bretón,https://en.wikipedia.org/wiki/Luis_Rosado_Bretón,Spain,48.3
Álvaro de Luna,https://en.wikipedia.org/wiki/Álvaro_de_Luna,Spain,48.3
"Juan Manuel Fernández Pacheco, 8th Duke of Escalona","https://en.wikipedia.org/wiki/Juan_Manuel_Fernández_Pacheco,_8th_Duke_of_Escalona",Spain,48.3
Juli Marial Tey,https://en.wikipedia.org/wiki/Juli_Marial_Tey,Spain,48.3
Manuel Marliani,https://en.wikipedia.org/wiki/Manuel_Marliani,Spain,48.3
Marquis of Amboage,https://en.wikipedia.org/wiki/Marquis_of_Amboage,Spain,48.3
Dolors Martí Domènech,https://en.wikipedia.org/wiki/Dolors_Martí_Domènech,Spain,48.3
José Luna Meléndez,https://en.wikipedia.org/wiki/José_Luna_Meléndez,Spain,48.3
Luis Méndez de Haro,https://en.wikipedia.org/wiki/Luis_Méndez_de_Haro,Spain,48.3
Bernardino de Mendoza,https://en.wikipedia.org/wiki/Bernardino_de_Mendoza,Spain,48.3
Marcelino Menéndez y Pelayo,https://en.wikipedia.org/wiki/Marcelino_Menéndez_y_Pelayo,Spain,48.3
Luis Minguela,https://en.wikipedia.org/wiki/Luis_Minguela,Spain,48.3
Salvador Minguijón Adrián,https://en.wikipedia.org/wiki/Salvador_Minguijón_Adrián,Spain,48.3
Pep Mòdol,https://en.wikipedia.org/wiki/Pep_Mòdol,Spain,48.3
Rafael Molera,https://en.wikipedia.org/wiki/Rafael_Molera,Spain,48.3
Rafael Montoro,https://en.wikipedia.org/wiki/Rafael_Montoro,Spain,48.3
Guillermo Morphy,https://en.wikipedia.org/wiki/Guillermo_Morphy,Spain,48.3
Pere Navarro Olivella,https://en.wikipedia.org/wiki/Pere_Navarro_Olivella,Spain,48.3
Trinitat Neras i Plaja,https://en.wikipedia.org/wiki/Trinitat_Neras_i_Plaja,Spain,48.3
Juan Everardo Nithard,https://en.wikipedia.org/wiki/Juan_Everardo_Nithard,Spain,48.3
Pablo de Olavide,https://en.wikipedia.org/wiki/Pablo_de_Olavide,Spain,48.3
Álvaro d'Ors Pérez-Peix,https://en.wikipedia.org/wiki/Álvaro_d'Ors_Pérez-Peix,Spain,48.3
Román Oyarzun Oyarzun,https://en.wikipedia.org/wiki/Román_Oyarzun_Oyarzun,Spain,48.3
Juan Pacheco,https://en.wikipedia.org/wiki/Juan_Pacheco,Spain,48.3
